Id,DocNumber,TxnDate,DueDate,Period,Entity,EntityName,CustomerRef_value,CustomerRef_name,CustomerIndustry,ItemRef_value,ItemRef_name,Sku,Description,Qty,UnitPrice,IncomeAccountNum,IncomeAccountName,ServiceLine,CurrencyRef_value,CurrencyRef_name,ExchangeRate,TotalAmt,TotalAmtUSD,Balance,Status,SalesTermRef_name,PaymentDate,DaysToPay,DaysOutstanding,BillEmail_Address,BillAddr_Line1,BillAddr_City,BillAddr_Country,PrintStatus,EmailStatus,PrivateNote,domain,sparse,SyncToken
5054,1054,2024-09-24,2024-10-24,2024-09,MLG,Meridian Logistics LLC,2017,Onyx Packaging Systems,Packaging,4017,Last Mile Delivery Program,LM-DEL-ST,Last Mile Delivery Program - 2024-09,2,18720.45,4060,Revenue - Last Mile Delivery,Last Mile Delivery,USD,US Dollar,1.0,37440.9,37440.9,0.0,Paid,Net 30,2024-10-18,24,,nora.kowalczyk@onyxpackagingsystems.com,"7811 Commerce Dr, Suite 219",Phoenix,USA,NotSet,EmailSent,,QBO,False,0
5055,1055,2024-09-26,2024-10-26,2024-09,MLG,Meridian Logistics LLC,2023,Atlas Bearing Works,Industrial,4017,Last Mile Delivery Program,LM-DEL-ST,Last Mile Delivery Program - 2024-09,3,12267.16,4060,Revenue - Last Mile Delivery,Last Mile Delivery,USD,US Dollar,1.0,36801.48,36801.48,0.0,Paid,Net 30,2024-10-23,27,,claire.ashworth@atlasbearingworks.com,"1081 Commerce Dr, Suite 448",Dallas,USA,NotSet,EmailSent,,QBO,False,0
5056,1056,2024-09-13,2024-10-13,2024-09,MLG,Meridian Logistics LLC,2027,Perigee Aerospace Parts,Aerospace,4008,LTL Consolidation - Lane Program,LTL-CON-LN,LTL Consolidation - Lane Program - 2024-09,2,96446.73,4020,Revenue - LTL Consolidation,LTL Consolidation,USD,US Dollar,1.0,192893.46,192893.46,0.0,Paid,Net 30,2024-10-14,31,,ingrid.bergstrom@perigeeaerospaceparts.com,"9548 Terminal Way, Suite 444",Columbus,USA,NotSet,EmailSent,,QBO,False,0
5057,1057,2024-09-13,2024-10-28,2024-09,CFS,Cascade Freight Systems Inc,2003,Northline Grocers Co-op,Grocery,4003,Intermodal Rail Program,SVC-RAIL,Intermodal Rail Program - 2024-09,2,25668.53,4000,Revenue - Freight Brokerage,Freight Brokerage,USD,US Dollar,1.0,51337.06,51337.06,0.0,Paid,Net 45,2024-10-15,32,,nora.moreau@northlinegrocerscoop.com,"2276 Commerce Dr, Suite 756",Memphis,USA,NotSet,EmailSent,,QBO,False,0
5058,1058,2024-09-11,2024-09-26,2024-09,CFS,Cascade Freight Systems Inc,2007,Redstone Building Supply,Construction,4006,Dedicated Fleet - Monthly Contract,DED-FLT-MO,Dedicated Fleet - Monthly Contract - 2024-09,3,9752.86,4010,Revenue - Dedicated Fleet,Dedicated Fleet,USD,US Dollar,1.0,29258.58,29258.58,0.0,Paid,Net 15,2024-09-24,13,,victor.marchetti@redstonebuildingsupply.com,"8435 Commerce Dr, Suite 324",Memphis,USA,NotSet,EmailSent,,QBO,False,0
5059,1059,2024-09-09,2024-10-24,2024-09,CFS,Cascade Freight Systems Inc,2011,Meadowvale Farms,Agriculture,4004,Flatbed & Oversize Transport,SVC-FLAT,Flatbed & Oversize Transport - 2024-09,1,23007.7,4000,Revenue - Freight Brokerage,Freight Brokerage,USD,US Dollar,1.0,23007.7,23007.7,0.0,Paid,Net 45,2024-10-28,49,,naomi.kowalczyk@meadowvalefarms.com,"7551 Terminal Way, Suite 176",Charlotte,USA,NotSet,EmailSent,,QBO,False,0
5060,1060,2024-09-27,2024-11-11,2024-09,CFS,Cascade Freight Systems Inc,2015,Copperfield Chemicals,Chemicals,4005,Refrigerated Truckload,SVC-REEF,Refrigerated Truckload - 2024-09,1,20957.3,4000,Revenue - Freight Brokerage,Freight Brokerage,USD,US Dollar,1.0,20957.3,20957.3,0.0,Paid,Net 45,2024-11-11,45,,devon.vandermeer@copperfieldchemicals.com,"6069 Commerce Dr, Suite 265",Columbus,USA,NotSet,EmailSent,,QBO,False,0
5061,1061,2024-09-18,2024-10-18,2024-09,CFS,Cascade Freight Systems Inc,2018,Ferrous Metals Trading,Metals,4007,Driver Leasing Program,SVC-DRIVE,Driver Leasing Program - 2024-09,2,10996.17,4010,Revenue - Dedicated Fleet,Dedicated Fleet,USD,US Dollar,1.0,21992.34,21992.34,0.0,Paid,Net 30,2024-11-01,44,,naomi.ellsworth@ferrousmetalstrading.com,"2584 Havenweg, Suite 861",Memphis,USA,NotSet,EmailSent,,QBO,False,0
5062,1062,2024-09-17,2024-11-01,2024-09,CFS,Cascade Freight Systems Inc,2021,Highmark Steel Service,Metals,4004,Flatbed & Oversize Transport,SVC-FLAT,Flatbed & Oversize Transport - 2024-09,3,7075.19,4000,Revenue - Freight Brokerage,Freight Brokerage,USD,US Dollar,1.0,21225.57,21225.57,0.0,Paid,Net 45,2024-11-02,46,,claire.vandermeer@highmarksteelservice.com,"9247 Oak Ave, Suite 708",Charlotte,USA,NotSet,EmailSent,,QBO,False,0
5063,1063,2024-09-02,2024-10-17,2024-09,CFS,Cascade Freight Systems Inc,2026,Quarry Stone Materials,Construction,4006,Dedicated Fleet - Monthly Contract,DED-FLT-MO,Dedicated Fleet - Monthly Contract - 2024-09,2,43118.11,4010,Revenue - Dedicated Fleet,Dedicated Fleet,USD,US Dollar,1.0,86236.22,86236.22,0.0,Paid,Net 45,2024-10-11,39,,maya.marchetti@quarrystonematerials.com,"391 Industrial Pkwy, Suite 896",Denver,USA,NotSet,EmailSent,,QBO,False,0
5064,1064,2024-09-07,2024-11-06,2024-09,CFS,Cascade Freight Systems Inc,2030,Bramblewood Nursery,Agriculture,4005,Refrigerated Truckload,SVC-REEF,Refrigerated Truckload - 2024-09,3,22588.32,4000,Revenue - Freight Brokerage,Freight Brokerage,USD,US Dollar,1.0,67764.96,67764.96,0.0,Paid,Net 60,2024-11-30,84,,lena.whitfield@bramblewoodnursery.com,"5093 Terminal Way, Suite 443",Newark,USA,NotSet,EmailSent,,QBO,False,0
5065,1065,2024-09-05,2024-10-05,2024-09,CFS,Cascade Freight Systems Inc,2033,Sparrow Lane Bakery,Food,4006,Dedicated Fleet - Monthly Contract,DED-FLT-MO,Dedicated Fleet - Monthly Contract - 2024-09,1,62663.05,4010,Revenue - Dedicated Fleet,Dedicated Fleet,USD,US Dollar,1.0,62663.05,62663.05,0.0,Paid,Net 30,2024-10-21,46,,elliot.bergstrom@sparrowlanebakery.com,"3301 Oak Ave, Suite 185",Denver,USA,NotSet,EmailSent,,QBO,False,0
5066,1066,2024-09-14,2024-10-14,2024-09,NWC,Northwind Cargo B.V.,2000,Global Retail Partners,Retail,4002,Port Drayage Program,SVC-DRAY,Port Drayage Program - 2024-09,3,17329.0,4000,Revenue - Freight Brokerage,Freight Brokerage,EUR,Euro,1.09,51987.0,56665.83,0.0,Paid,Net 30,2024-10-23,39,,nora.solberg@globalretailpartners.com,"9059 Terminal Way, Suite 304",Antwerp,NLD,NotSet,EmailSent,,QBO,False,0
5067,1067,2024-09-25,2024-10-25,2024-09,NWC,Northwind Cargo B.V.,2004,Vertex Pharma Distribution,Pharma,4001,Freight Brokerage - International,FRT-BRK-INT,Freight Brokerage - International - 2024-09,1,27485.68,4000,Revenue - Freight Brokerage,Freight Brokerage,EUR,Euro,1.09,27485.68,29959.39,0.0,Paid,Net 30,2024-10-31,36,,devon.devereaux@vertexpharmadistribution.com,"1824 Cedar Ln, Suite 759",Antwerp,NLD,NotSet,EmailSent,,QBO,False,0
5068,1068,2024-09-14,2024-10-29,2024-09,NWC,Northwind Cargo B.V.,2009,Cobalt Electronics,Electronics,4015,Customs Entry & Clearance,CUS-ENTRY,Customs Entry & Clearance - 2024-09,3,6054.26,4050,Revenue - Customs & Compliance,Customs & Compliance,EUR,Euro,1.09,18162.78,19797.43,0.0,Paid,Net 45,2024-11-12,59,,owen.marchetti@cobaltelectronics.com,"4170 Cedar Ln, Suite 138",Hamburg,NLD,NotSet,EmailSent,,QBO,False,0
5069,1069,2024-09-14,2024-10-29,2024-09,NWC,Northwind Cargo B.V.,2010,Aurora Textiles Group,Apparel,4020,TMS Platform Subscription,SW-TMS-SEAT,TMS Platform Subscription - 2024-09,1,14202.95,4090,Revenue - Software & Data Services,Software & Data Services,EUR,Euro,1.09,14202.95,15481.22,0.0,Paid,Net 45,2024-11-06,53,,bianca.moreau@auroratextilesgroup.com,"5223 Oak Ave, Suite 555",Hamburg,NLD,NotSet,EmailSent,,QBO,False,0
5070,1070,2024-09-08,2024-10-08,2024-09,NWC,Northwind Cargo B.V.,2014,Polaris Cold Chain,Food,4002,Port Drayage Program,SVC-DRAY,Port Drayage Program - 2024-09,1,15968.4,4000,Revenue - Freight Brokerage,Freight Brokerage,EUR,Euro,1.09,15968.4,17405.56,0.0,Paid,Net 30,2024-10-14,36,,marcus.lindqvist@polariscoldchain.com,"3723 Cedar Ln, Suite 328",Duisburg,NLD,NotSet,EmailSent,,QBO,False,0
5071,1071,2024-09-13,2024-09-28,2024-09,NWC,Northwind Cargo B.V.,2020,Volta Battery Systems,Electronics,4001,Freight Brokerage - International,FRT-BRK-INT,Freight Brokerage - International - 2024-09,3,4479.02,4000,Revenue - Freight Brokerage,Freight Brokerage,EUR,Euro,1.09,13437.06,14646.4,0.0,Paid,Net 15,2024-10-17,34,,bianca.nowak@voltabatterysystems.com,"3100 Cedar Ln, Suite 400",Lyon,NLD,NotSet,EmailSent,,QBO,False,0
5072,1072,2024-09-11,2024-11-10,2024-09,NWC,Northwind Cargo B.V.,2024,Beacon Optics,Electronics,4002,Port Drayage Program,SVC-DRAY,Port Drayage Program - 2024-09,3,23607.28,4000,Revenue - Freight Brokerage,Freight Brokerage,EUR,Euro,1.09,70821.84,77195.81,0.0,Paid,Net 60,2024-11-17,67,,ingrid.kowalczyk@beaconoptics.com,"6358 Commerce Dr, Suite 439",Barcelona,NLD,NotSet,EmailSent,,QBO,False,0
5073,1073,2024-09-13,2024-10-28,2024-09,NWC,Northwind Cargo B.V.,2028,Nordvik Frozen Foods,Food,4001,Freight Brokerage - International,FRT-BRK-INT,Freight Brokerage - International - 2024-09,1,54901.31,4000,Revenue - Freight Brokerage,Freight Brokerage,EUR,Euro,1.09,54901.31,59842.43,0.0,Paid,Net 45,2024-10-30,47,,owen.delacroix@nordvikfrozenfoods.com,"8980 Oak Ave, Suite 942",Lyon,NLD,NotSet,EmailSent,,QBO,False,0
5074,1074,2024-09-09,2024-09-24,2024-09,NWC,Northwind Cargo B.V.,2032,Emberline Ceramics,Ceramics,4016,Trade Compliance Program,CUS-COMP,Trade Compliance Program - 2024-09,1,42246.17,4050,Revenue - Customs & Compliance,Customs & Compliance,EUR,Euro,1.09,42246.17,46048.33,0.0,Paid,Net 15,2024-10-09,30,,owen.whitfield@emberlineceramics.com,"1700 Commerce Dr, Suite 634",Antwerp,NLD,NotSet,EmailSent,,QBO,False,0
5075,1075,2024-09-22,2024-11-21,2024-09,APX,Apex Warehousing LLC,2005,Solstice Home Goods,Retail,4009,Cross-Dock Handling,SVC-CROSS,Cross-Dock Handling - 2024-09,3,7452.79,4020,Revenue - LTL Consolidation,LTL Consolidation,USD,US Dollar,1.0,22358.37,22358.37,0.0,Paid,Net 60,2024-11-29,68,,ingrid.whitfield@solsticehomegoods.com,"7197 Commerce Dr, Suite 618",Columbus,USA,NotSet,EmailSent,,QBO,False,0
5076,1076,2024-09-06,2024-10-06,2024-09,APX,Apex Warehousing LLC,2012,Pinnacle Sports Supply,Retail,4011,Cold Storage - Pallet Positions,WHS-COLD,Cold Storage - Pallet Positions - 2024-09,3,4341.45,4030,Revenue - Warehousing & Storage,Warehousing & Storage,USD,US Dollar,1.0,13024.35,13024.35,0.0,Paid,Net 30,2024-10-02,26,,marcus.okafor@pinnaclesportssupply.com,"9301 Industrial Pkwy, Suite 741",Dallas,USA,NotSet,EmailSent,,QBO,False,0
5077,1077,2024-09-14,2024-10-14,2024-09,APX,Apex Warehousing LLC,2016,Trailhead Outdoor Gear,Retail,4011,Cold Storage - Pallet Positions,WHS-COLD,Cold Storage - Pallet Positions - 2024-09,2,5832.3,4030,Revenue - Warehousing & Storage,Warehousing & Storage,USD,US Dollar,1.0,11664.6,11664.6,0.0,Paid,Net 30,2024-10-14,30,,grant.delacroix@trailheadoutdoorgear.com,"3067 Industrial Pkwy, Suite 158",Seattle,USA,NotSet,EmailSent,,QBO,False,0
5078,1078,2024-09-14,2024-09-29,2024-09,APX,Apex Warehousing LLC,2019,Silverline Appliances,Appliances,4013,Fulfillment - Pick & Pack,FUL-PICK,Fulfillment - Pick & Pack - 2024-09,2,4769.06,4040,Revenue - Fulfillment & Pick-Pack,Fulfillment & Pick-Pack,USD,US Dollar,1.0,9538.12,9538.12,0.0,Paid,Net 15,2024-10-11,27,,naomi.kowalczyk@silverlineappliances.com,"3450 Havenweg, Suite 419",Columbus,USA,NotSet,EmailSent,,QBO,False,0
5079,1079,2024-09-10,2024-09-25,2024-09,APX,Apex Warehousing LLC,2022,Lumina Cosmetics,Beauty,4010,Warehousing - Pallet Positions,WHS-STOR-PAL,Warehousing - Pallet Positions - 2024-09,2,5231.32,4030,Revenue - Warehousing & Storage,Warehousing & Storage,USD,US Dollar,1.0,10462.64,10462.64,0.0,Paid,Net 15,2024-10-07,27,,helena.mendez@luminacosmetics.com,"3400 Havenweg, Suite 247",Atlanta,USA,NotSet,EmailSent,,QBO,False,0
5080,1080,2024-09-23,2024-10-23,2024-09,APX,Apex Warehousing LLC,2025,Willow Creek Furniture,Furniture,4009,Cross-Dock Handling,SVC-CROSS,Cross-Dock Handling - 2024-09,3,16935.57,4020,Revenue - LTL Consolidation,LTL Consolidation,USD,US Dollar,1.0,50806.71,50806.71,0.0,Paid,Net 30,2024-10-19,26,,elliot.sandoval@willowcreekfurniture.com,"2875 Commerce Dr, Suite 698",Atlanta,USA,NotSet,EmailSent,,QBO,False,0
5081,1081,2024-09-05,2024-10-20,2024-09,APX,Apex Warehousing LLC,2029,Cindershade Grills,Retail,4013,Fulfillment - Pick & Pack,FUL-PICK,Fulfillment - Pick & Pack - 2024-09,1,40646.21,4040,Revenue - Fulfillment & Pick-Pack,Fulfillment & Pick-Pack,USD,US Dollar,1.0,40646.21,40646.21,0.0,Paid,Net 45,2024-10-25,50,,owen.mensah@cindershadegrills.com,"5141 Commerce Dr, Suite 430",Newark,USA,NotSet,EmailSent,,QBO,False,0
5082,1082,2024-09-27,2024-10-27,2024-09,APX,Apex Warehousing LLC,2031,Marlowe Print Group,Media,4010,Warehousing - Pallet Positions,WHS-STOR-PAL,Warehousing - Pallet Positions - 2024-09,1,35418.64,4030,Revenue - Warehousing & Storage,Warehousing & Storage,USD,US Dollar,1.0,35418.64,35418.64,0.0,Paid,Net 30,2024-10-27,30,,aisha.roberts@marloweprintgroup.com,"7682 Cedar Ln, Suite 568",Kansas City,USA,NotSet,EmailSent,,QBO,False,0
5083,1083,2024-10-08,2024-11-22,2024-10,MLG,Meridian Logistics LLC,2001,Vantage Consumer Brands,CPG,4017,Last Mile Delivery Program,LM-DEL-ST,Last Mile Delivery Program - 2024-10,2,82172.15,4060,Revenue - Last Mile Delivery,Last Mile Delivery,USD,US Dollar,1.0,164344.3,164344.3,0.0,Paid,Net 45,2024-11-27,50,,angela.nowak@vantageconsumerbrands.com,"7611 Oak Ave, Suite 587",Memphis,USA,NotSet,EmailSent,,QBO,False,0
5084,1084,2024-10-09,2024-11-08,2024-10,MLG,Meridian Logistics LLC,2002,Ironbridge Manufacturing,Industrial,4000,Freight Brokerage - Standard,FRT-BRK-STD,Freight Brokerage - Standard - 2024-10,3,46732.69,4000,Revenue - Freight Brokerage,Freight Brokerage,USD,US Dollar,1.0,140198.07,140198.07,0.0,Paid,Net 30,2024-11-02,24,,lena.sandoval@ironbridgemanufacturing.com,"5482 Oak Ave, Suite 181",Columbus,USA,NotSet,EmailSent,,QBO,False,0
5085,1085,2024-10-13,2024-10-28,2024-10,MLG,Meridian Logistics LLC,2006,Kestrel Auto Components,Automotive,4021,Freight Bill Audit & Pay,SVC-AUDIT,Freight Bill Audit & Pay - 2024-10,3,31583.42,4090,Revenue - Software & Data Services,Software & Data Services,USD,US Dollar,1.0,94750.26,94750.26,0.0,Paid,Net 15,2024-10-29,16,,nora.vasquez@kestrelautocomponents.com,"4140 Industrial Pkwy, Suite 748",Newark,USA,NotSet,EmailSent,,QBO,False,0
5086,1086,2024-10-11,2024-11-25,2024-10,MLG,Meridian Logistics LLC,2008,Halcyon Beverage Co,Beverage,4021,Freight Bill Audit & Pay,SVC-AUDIT,Freight Bill Audit & Pay - 2024-10,1,74230.98,4090,Revenue - Software & Data Services,Software & Data Services,USD,US Dollar,1.0,74230.98,74230.98,0.0,Paid,Net 45,2024-12-10,60,,rachel.mensah@halcyonbeverageco.com,"9866 Terminal Way, Suite 792",Dallas,USA,NotSet,EmailSent,,QBO,False,0
5087,1087,2024-10-03,2024-12-02,2024-10,MLG,Meridian Logistics LLC,2013,Summit Medical Supply,Healthcare,4008,LTL Consolidation - Lane Program,LTL-CON-LN,LTL Consolidation - Lane Program - 2024-10,1,78268.43,4020,Revenue - LTL Consolidation,LTL Consolidation,USD,US Dollar,1.0,78268.43,78268.43,0.0,Paid,Net 60,2024-12-19,77,,rachel.whitfield@summitmedicalsupply.com,"3309 Terminal Way, Suite 763",Atlanta,USA,NotSet,EmailSent,,QBO,False,0
5088,1088,2024-10-21,2024-11-20,2024-10,MLG,Meridian Logistics LLC,2017,Onyx Packaging Systems,Packaging,4017,Last Mile Delivery Program,LM-DEL-ST,Last Mile Delivery Program - 2024-10,3,20142.28,4060,Revenue - Last Mile Delivery,Last Mile Delivery,USD,US Dollar,1.0,60426.84,60426.84,0.0,Paid,Net 30,2024-11-20,30,,nora.kowalczyk@onyxpackagingsystems.com,"7811 Commerce Dr, Suite 219",Phoenix,USA,NotSet,EmailSent,,QBO,False,0
5089,1089,2024-10-02,2024-11-01,2024-10,MLG,Meridian Logistics LLC,2023,Atlas Bearing Works,Industrial,4017,Last Mile Delivery Program,LM-DEL-ST,Last Mile Delivery Program - 2024-10,2,24354.83,4060,Revenue - Last Mile Delivery,Last Mile Delivery,USD,US Dollar,1.0,48709.66,48709.66,0.0,Paid,Net 30,2024-10-27,25,,claire.ashworth@atlasbearingworks.com,"1081 Commerce Dr, Suite 448",Dallas,USA,NotSet,EmailSent,,QBO,False,0
5090,1090,2024-10-26,2024-12-10,2024-10,CFS,Cascade Freight Systems Inc,2003,Northline Grocers Co-op,Grocery,4003,Intermodal Rail Program,SVC-RAIL,Intermodal Rail Program - 2024-10,2,64244.61,4000,Revenue - Freight Brokerage,Freight Brokerage,USD,US Dollar,1.0,128489.22,128489.22,0.0,Paid,Net 45,2024-12-09,44,,nora.moreau@northlinegrocerscoop.com,"2276 Commerce Dr, Suite 756",Memphis,USA,NotSet,EmailSent,,QBO,False,0
5091,1091,2024-10-23,2024-11-07,2024-10,CFS,Cascade Freight Systems Inc,2007,Redstone Building Supply,Construction,4006,Dedicated Fleet - Monthly Contract,DED-FLT-MO,Dedicated Fleet - Monthly Contract - 2024-10,2,34264.61,4010,Revenue - Dedicated Fleet,Dedicated Fleet,USD,US Dollar,1.0,68529.22,68529.22,0.0,Paid,Net 15,2024-10-28,5,,victor.marchetti@redstonebuildingsupply.com,"8435 Commerce Dr, Suite 324",Memphis,USA,NotSet,EmailSent,,QBO,False,0
5092,1092,2024-10-21,2024-12-05,2024-10,CFS,Cascade Freight Systems Inc,2011,Meadowvale Farms,Agriculture,4004,Flatbed & Oversize Transport,SVC-FLAT,Flatbed & Oversize Transport - 2024-10,3,19227.4,4000,Revenue - Freight Brokerage,Freight Brokerage,USD,US Dollar,1.0,57682.2,57682.2,0.0,Paid,Net 45,2024-11-26,36,,naomi.kowalczyk@meadowvalefarms.com,"7551 Terminal Way, Suite 176",Charlotte,USA,NotSet,EmailSent,,QBO,False,0
5093,1093,2024-10-05,2024-11-19,2024-10,CFS,Cascade Freight Systems Inc,2015,Copperfield Chemicals,Chemicals,4005,Refrigerated Truckload,SVC-REEF,Refrigerated Truckload - 2024-10,2,25429.9,4000,Revenue - Freight Brokerage,Freight Brokerage,USD,US Dollar,1.0,50859.8,50859.8,0.0,Paid,Net 45,2024-11-14,40,,devon.vandermeer@copperfieldchemicals.com,"6069 Commerce Dr, Suite 265",Columbus,USA,NotSet,EmailSent,,QBO,False,0
5094,1094,2024-10-27,2024-11-26,2024-10,CFS,Cascade Freight Systems Inc,2018,Ferrous Metals Trading,Metals,4007,Driver Leasing Program,SVC-DRIVE,Driver Leasing Program - 2024-10,2,29797.21,4010,Revenue - Dedicated Fleet,Dedicated Fleet,USD,US Dollar,1.0,59594.42,59594.42,0.0,Paid,Net 30,2024-12-13,47,,naomi.ellsworth@ferrousmetalstrading.com,"2584 Havenweg, Suite 861",Memphis,USA,NotSet,EmailSent,,QBO,False,0
5095,1095,2024-10-21,2024-12-05,2024-10,CFS,Cascade Freight Systems Inc,2021,Highmark Steel Service,Metals,4004,Flatbed & Oversize Transport,SVC-FLAT,Flatbed & Oversize Transport - 2024-10,1,52358.06,4000,Revenue - Freight Brokerage,Freight Brokerage,USD,US Dollar,1.0,52358.06,52358.06,0.0,Paid,Net 45,2024-11-26,36,,claire.vandermeer@highmarksteelservice.com,"9247 Oak Ave, Suite 708",Charlotte,USA,NotSet,EmailSent,,QBO,False,0
5096,1096,2024-10-08,2024-11-07,2024-10,NWC,Northwind Cargo B.V.,2000,Global Retail Partners,Retail,4002,Port Drayage Program,SVC-DRAY,Port Drayage Program - 2024-10,2,58874.53,4000,Revenue - Freight Brokerage,Freight Brokerage,EUR,Euro,1.09,117749.06,128346.48,117749.06,Open,Net 30,,,630,nora.solberg@globalretailpartners.com,"9059 Terminal Way, Suite 304",Antwerp,NLD,NeedToPrint,EmailSent,,QBO,False,0
5097,1097,2024-10-11,2024-11-10,2024-10,NWC,Northwind Cargo B.V.,2004,Vertex Pharma Distribution,Pharma,4001,Freight Brokerage - International,FRT-BRK-INT,Freight Brokerage - International - 2024-10,3,18372.19,4000,Revenue - Freight Brokerage,Freight Brokerage,EUR,Euro,1.09,55116.57,60077.06,0.0,Paid,Net 30,2024-12-06,56,,devon.devereaux@vertexpharmadistribution.com,"1824 Cedar Ln, Suite 759",Antwerp,NLD,NotSet,EmailSent,,QBO,False,0
5098,1098,2024-10-25,2024-12-09,2024-10,NWC,Northwind Cargo B.V.,2009,Cobalt Electronics,Electronics,4015,Customs Entry & Clearance,CUS-ENTRY,Customs Entry & Clearance - 2024-10,1,39095.64,4050,Revenue - Customs & Compliance,Customs & Compliance,EUR,Euro,1.09,39095.64,42614.25,0.0,Paid,Net 45,2024-12-24,60,,owen.marchetti@cobaltelectronics.com,"4170 Cedar Ln, Suite 138",Hamburg,NLD,NotSet,EmailSent,,QBO,False,0
5099,1099,2024-10-19,2024-12-03,2024-10,NWC,Northwind Cargo B.V.,2010,Aurora Textiles Group,Apparel,4020,TMS Platform Subscription,SW-TMS-SEAT,TMS Platform Subscription - 2024-10,3,11506.71,4090,Revenue - Software & Data Services,Software & Data Services,EUR,Euro,1.09,34520.13,37626.94,0.0,Paid,Net 45,2024-12-18,60,,bianca.moreau@auroratextilesgroup.com,"5223 Oak Ave, Suite 555",Hamburg,NLD,NotSet,EmailSent,,QBO,False,0
5100,1100,2024-10-13,2024-11-12,2024-10,NWC,Northwind Cargo B.V.,2014,Polaris Cold Chain,Food,4002,Port Drayage Program,SVC-DRAY,Port Drayage Program - 2024-10,3,13167.24,4000,Revenue - Freight Brokerage,Freight Brokerage,EUR,Euro,1.09,39501.72,43056.87,0.0,Paid,Net 30,2024-11-04,22,,marcus.lindqvist@polariscoldchain.com,"3723 Cedar Ln, Suite 328",Duisburg,NLD,NotSet,EmailSent,,QBO,False,0
5101,1101,2024-10-07,2024-10-22,2024-10,NWC,Northwind Cargo B.V.,2020,Volta Battery Systems,Electronics,4001,Freight Brokerage - International,FRT-BRK-INT,Freight Brokerage - International - 2024-10,1,31295.98,4000,Revenue - Freight Brokerage,Freight Brokerage,EUR,Euro,1.09,31295.98,34112.62,0.0,Paid,Net 15,2024-10-22,15,,bianca.nowak@voltabatterysystems.com,"3100 Cedar Ln, Suite 400",Lyon,NLD,NotSet,EmailSent,,QBO,False,0
5102,1102,2024-10-24,2024-12-23,2024-10,APX,Apex Warehousing LLC,2005,Solstice Home Goods,Retail,4009,Cross-Dock Handling,SVC-CROSS,Cross-Dock Handling - 2024-10,3,23095.67,4020,Revenue - LTL Consolidation,LTL Consolidation,USD,US Dollar,1.0,69287.01,69287.01,0.0,Paid,Net 60,2024-12-25,62,,ingrid.whitfield@solsticehomegoods.com,"7197 Commerce Dr, Suite 618",Columbus,USA,NotSet,EmailSent,,QBO,False,0
5103,1103,2024-10-27,2024-11-26,2024-10,APX,Apex Warehousing LLC,2012,Pinnacle Sports Supply,Retail,4011,Cold Storage - Pallet Positions,WHS-COLD,Cold Storage - Pallet Positions - 2024-10,2,19218.78,4030,Revenue - Warehousing & Storage,Warehousing & Storage,USD,US Dollar,1.0,38437.56,38437.56,0.0,Paid,Net 30,2024-12-05,39,,marcus.okafor@pinnaclesportssupply.com,"9301 Industrial Pkwy, Suite 741",Dallas,USA,NotSet,EmailSent,,QBO,False,0
5104,1104,2024-10-27,2024-11-26,2024-10,APX,Apex Warehousing LLC,2016,Trailhead Outdoor Gear,Retail,4011,Cold Storage - Pallet Positions,WHS-COLD,Cold Storage - Pallet Positions - 2024-10,1,33676.46,4030,Revenue - Warehousing & Storage,Warehousing & Storage,USD,US Dollar,1.0,33676.46,33676.46,0.0,Paid,Net 30,2024-11-18,22,,grant.delacroix@trailheadoutdoorgear.com,"3067 Industrial Pkwy, Suite 158",Seattle,USA,NotSet,EmailSent,,QBO,False,0
5105,1105,2024-10-21,2024-11-05,2024-10,APX,Apex Warehousing LLC,2019,Silverline Appliances,Appliances,4013,Fulfillment - Pick & Pack,FUL-PICK,Fulfillment - Pick & Pack - 2024-10,3,10441.35,4040,Revenue - Fulfillment & Pick-Pack,Fulfillment & Pick-Pack,USD,US Dollar,1.0,31324.05,31324.05,0.0,Paid,Net 15,2024-11-14,24,,naomi.kowalczyk@silverlineappliances.com,"3450 Havenweg, Suite 419",Columbus,USA,NotSet,EmailSent,,QBO,False,0
